RowID,OrderID,OrderDate,CustomerID,Segment,RegionCode,ProductCode,Quantity,Sales,Discount,Profit
8777,MX-2014-SV2036582-41741,4/12/2022,SV-2036582,Consumer,R2135,P005915,5,220,0,110
737,MX-2014-EM1414082-41744,4/15/2022,EM-1414082,Self-Employed,R2141,P001622,2,14,0,7
4259,MX-2014-TD2099582-41747,4/18/2022,TD-2099582,Consumer,R2193,P000631,4,28,0,14
9765,MX-2014-SH2063582-41754,4/25/2022,SH-2063582,Corporate,R2168,P000351,9,90,0,45
2234,MX-2014-DM1352582-41755,4/26/2022,DM-1352582,Corporate,R2174,P004759,1,14,0,7
3802,MX-2014-DP1310582-41791,6/1/2022,DP-1310582,Corporate,R2144,P002136,8,128,0,64
5568,MX-2014-SG2047082-41797,6/7/2022,SG-2047082,Consumer,R2231,P001210,2,46,0,23
5564,MX-2014-SG2047082-41797,6/7/2022,SG-2047082,Consumer,R2231,P000142,2,28,0,14
6468,MX-2014-JK1532582-41797,6/7/2022,JK-1532582,Corporate,R2140,P000689,17,153,0,76.5
5348,MX-2014-NP1868582-41814,6/24/2022,NP-1868582,Self-Employed,R2135,P000702,2,56,0,28
755,MX-2014-MA1756082-41815,6/25/2022,MA-1756082,Self-Employed,R2140,P000088,1,48,0,24
5942,MX-2014-CC1261082-41818,6/28/2022,CC-1261082,Corporate,R2140,P003845,18,414,0,207
2392,US-2014-NG1843082-41832,7/12/2022,NG-1843082,Consumer,R2150,P000058,14,546,0,273
9471,MX-2014-RS1942082-41839,7/19/2022,RS-1942082,Corporate,R2145,P001990,20,120,0,60
3369,MX-2014-MG1787582-41849,7/29/2022,MG-1787582,Self-Employed,R2166,P001209,1,16,0,8
5156,MX-2014-JD1589582-41866,8/15/2022,JD-1589582,Corporate,R2138,P000522,8,352,0,176
4335,MX-2014-SC2069582-41867,8/16/2022,SC-2069582,Corporate,R2239,P001654,17,357,0,178.5
1143,MX-2014-AH1012082-41867,8/16/2022,AH-1012082,Self-Employed,R2159,P000626,4,20,0,10
967,MX-2014-FH1435082-41872,8/21/2022,FH-1435082,Consumer,R2164,P003909,2,40,0,20
841,MX-2014-DB1361582-41883,9/1/2022,DB-1361582,Consumer,R2140,P004085,6,42,0,21
4843,US-2014-JC1538582-41885,9/3/2022,JC-1538582,Consumer,R2225,P000581,4,16,0,8
4841,US-2014-JC1538582-41885,9/3/2022,JC-1538582,Consumer,R2225,P001274,3,57,0,28.5
3046,MX-2014-JM1586582-41888,9/6/2022,JM-1586582,Consumer,R2166,P001495,7,105,0,52.5
2772,MX-2014-SE2011082-41894,9/12/2022,SE-2011082,Consumer,R2174,P004707,3,60,0,30
2780,MX-2014-SE2011082-41894,9/12/2022,SE-2011082,Consumer,R2174,P006701,2,16,0,8
4989,MX-2014-CL1270082-41900,9/18/2022,CL-1270082,Self-Employed,R2171,P001442,1,7,0,3.5
440,MX-2014-MM1805582-41901,9/19/2022,MM-1805582,Consumer,R2169,P007243,7,21,0,10.5
6119,MX-2014-SK1999082-41902,9/20/2022,SK-1999082,Consumer,R2176,P000962,8,720,0,360
8935,MX-2014-MC1742582-41902,9/20/2022,MC-1742582,Corporate,R2141,P003329,1,15,0,7.5
7452,MX-2014-VP2173082-41902,9/20/2022,VP-2173082,Self-Employed,R2140,P000882,3,147,0,73.5
1952,MX-2014-LH1675082-41906,9/24/2022,LH-1675082,Consumer,R2139,P011064,1,26,0,13
1951,MX-2014-LH1675082-41906,9/24/2022,LH-1675082,Consumer,R2139,P000489,5,85,0,42.5
5595,MX-2014-SS2041082-41912,9/30/2022,SS-2041082,Consumer,R2217,P000560,1,12,0,6
1557,MX-2014-SC2026082-41937,10/25/2022,SC-2026082,Corporate,R2139,P001990,3,18,0,9
2699,MX-2014-FH1427582-41942,10/30/2022,FH-1427582,Corporate,R2145,P000126,14,70,0,35
5341,MX-2014-DJ1351082-41943,10/31/2022,DJ-1351082,Corporate,R2140,P000375,20,160,0,80
104,US-2014-TB2140082-41947,11/4/2022,TB-2140082,Consumer,R2195,P000616,2,8,0,4
9276,MX-2014-LT1676582-41954,11/11/2022,LT-1676582,Consumer,R2134,P001151,3,18,0,9
9983,MX-2014-DF1313582-41954,11/11/2022,DF-1313582,Consumer,R2249,P004182,3,282,0,141
699,MX-2014-PJ1883582-41970,11/27/2022,PJ-1883582,Corporate,R2139,P005606,9,117,0,58.5
8049,MX-2014-DR1294082-41971,11/28/2022,DR-1294082,Self-Employed,R2145,P005363,2,42,0,21
4377,MX-2014-RH1949582-41976,12/3/2022,RH-1949582,Consumer,R2176,P000659,2,30,0,15
8965,MX-2014-SO2033582-41978,12/5/2022,SO-2033582,Consumer,R2141,P000570,2,134,0,67
7290,MX-2014-EM1396082-41979,12/6/2022,EM-1396082,Consumer,R2151,P006653,14,126,0,63
5310,MX-2014-AB1015082-41980,12/7/2022,AB-1015082,Consumer,R2158,P000824,2,34,0,17
5862,US-2014-TB2125082-41987,12/14/2022,TB-2125082,Consumer,R2137,P000537,4,52,0,26
2250,MX-2014-DP1339082-41993,12/20/2022,DP-1339082,Self-Employed,R2226,P000525,2,12,0,6
7481,MX-2014-FP1432082-41996,12/23/2022,FP-1432082,Consumer,R2146,P000283,5,20,0,10
1712,MX-2014-CD1192082-41998,12/25/2022,CD-1192082,Consumer,R2205,P000496,3,36,0,18
9904,MX-2014-GD1459082-41999,12/26/2022,GD-1459082,Corporate,R2184,P000173,18,324,0,162
1706,MX-2015-MH1778582-42007,1/3/2023,MH-1778582,Corporate,R2183,P009012,16,336,0,134.4
8117,MX-2015-RB1943582-42041,2/6/2023,RB-1943582,Consumer,R2228,P002768,2,36,0,14.4
1796,MX-2015-EM1396082-42067,3/4/2023,EM-1396082,Consumer,R2146,P000042,2,10,0,4
9554,MX-2015-SJ2012582-42076,3/13/2023,SJ-2012582,Self-Employed,R2169,P002735,3,87,0,34.8
5445,US-2015-EH1394582-42085,3/22/2023,EH-1394582,Consumer,R2210,P016086,5,55,0,22
7951,MX-2015-AR1082582-42088,3/25/2023,AR-1082582,Corporate,R2151,P000138,16,288,0,115.2
1173,MX-2015-NF1847582-42103,4/9/2023,NF-1847582,Self-Employed,R2177,P000894,1,9,0,3.6
4339,MX-2015-DB1355582-42121,4/27/2023,DB-1355582,Corporate,R2140,P015211,5,40,0,16
9303,MX-2015-VM2168582-42131,5/7/2023,VM-2168582,Self-Employed,R2150,P003421,1,8,0,3.2
2871,MX-2015-KB1660082-42133,5/9/2023,KB-1660082,Corporate,R2140,P000064,8,56,0,22.4
399,MX-2015-JD1601582-42154,5/30/2023,JD-1601582,Consumer,R2154,P000743,3,54,0,21.6
5559,MX-2015-SC2038082-42160,6/5/2023,SC-2038082,Consumer,R2162,P000874,8,376,0,150.4
7406,MX-2015-EM1420082-42161,6/6/2023,EM-1420082,Self-Employed,R2184,P000274,1,14,0,5.6
5398,MX-2015-AB1006082-42167,6/12/2023,AB-1006082,Self-Employed,R2140,P000146,4,92,0,36.8
9771,MX-2015-SV2036582-42179,6/24/2023,SV-2036582,Consumer,R2150,P012210,1,6,0,2.4
6177,MX-2015-CD1192082-42185,6/30/2023,CD-1192082,Consumer,R2215,P000375,4,32,0,12.8
7303,MX-2015-CJ1201082-42187,7/2/2023,CJ-1201082,Consumer,R2154,P000115,2,314,0,125.6
231,MX-2015-RK1930082-42206,7/21/2023,RK-1930082,Consumer,R2136,P000519,2,46,0,18.4
9350,MX-2015-ND1846082-42207,7/22/2023,ND-1846082,Corporate,R2222,P000297,19,3724,0,1489.6
2154,MX-2015-JL1513082-42208,7/23/2023,JL-1513082,Consumer,R2175,P006496,2,58,0,23.2
4189,US-2015-LR1691582-42220,8/4/2023,LR-1691582,Consumer,R2163,P000431,3,33,0,13.2
7842,MX-2015-RB1979582-42242,8/26/2023,RB-1979582,Self-Employed,R2140,P000794,2,60,0,24
4330,MX-2015-AO1081082-42248,9/1/2023,AO-1081082,Corporate,R2187,P000477,7,133,0,53.2
1885,MX-2015-AH1046582-42249,9/2/2023,AH-1046582,Consumer,R2158,P000944,2,22,0,8.8
2014,MX-2015-LC1688582-42252,9/5/2023,LC-1688582,Consumer,R2152,P000095,1,15,0,6
9647,MX-2015-HG1502582-42255,9/8/2023,HG-1502582,Consumer,R2224,P004243,6,432,0,172.8
4532,MX-2015-BD1156082-42255,9/8/2023,BD-1156082,Self-Employed,R2148,P002055,1,161,0,64.4
4868,MX-2015-FO1430582-42265,9/18/2023,FO-1430582,Consumer,R2165,P003597,4,72,0,28.8
5997,MX-2015-TA2138582-42272,9/25/2023,TA-2138582,Self-Employed,R2140,P007273,2,18,0,7.2
4434,MX-2015-NR1855082-42273,9/26/2023,NR-1855082,Consumer,R2148,P000692,2,50,0,20
4437,MX-2015-NR1855082-42273,9/26/2023,NR-1855082,Consumer,R2148,P002189,4,36,0,14.4
7603,MX-2015-TB2152082-42273,9/26/2023,TB-2152082,Consumer,R2159,P000416,5,35,0,14
9950,MX-2015-PO1885082-42279,10/2/2023,PO-1885082,Consumer,R2148,P003492,1,19,0,7.6
4265,MX-2015-TH2110082-42280,10/3/2023,TH-2110082,Consumer,R2148,P006111,5,100,0,40
3138,MX-2015-RB1933082-42294,10/17/2023,RB-1933082,Consumer,R2230,P008046,8,200,0,80
9403,MX-2015-MC1760582-42320,11/12/2023,MC-1760582,Corporate,R2151,P000631,4,28,0,11.2
5097,MX-2015-JM1565582-42322,11/14/2023,JM-1565582,Corporate,R2156,P000251,5,30,0,12
1293,MX-2015-JP1613582-42326,11/18/2023,JP-1613582,Self-Employed,R2163,P001945,4,52,0,20.8
6574,MX-2015-JH1591082-42327,11/19/2023,JH-1591082,Consumer,R2150,P000534,5,45,0,18
7501,MX-2015-LH1702082-42328,11/20/2023,LH-1702082,Consumer,R2159,P001252,5,50,0,20
8031,MX-2015-EM1420082-42328,11/20/2023,EM-1420082,Self-Employed,R2149,P002730,1,10,0,4
5667,MX-2015-TT2126582-42329,11/21/2023,TT-2126582,Corporate,R2140,P000123,7,350,0,140
5280,MX-2015-TP2113082-42341,12/3/2023,TP-2113082,Consumer,R2213,P000923,1,8,0,3.2
8618,MX-2015-AG1076582-42341,12/3/2023,AG-1076582,Self-Employed,R2131,P016532,2,14,0,5.6
556,US-2015-RA1991582-42342,12/4/2023,RA-1991582,Consumer,R2136,P000619,1,13,0,5.2
859,MX-2015-PR1888082-42344,12/6/2023,PR-1888082,Consumer,R2149,P000619,4,52,0,20.8
8333,MX-2015-SV2078582-42347,12/9/2023,SV-2078582,Consumer,R2189,P006728,3,288,0,115.2
8956,MX-2015-SP2054582-42353,12/15/2023,SP-2054582,Corporate,R2162,P005628,5,85,0,34
2635,US-2012-PF1916582-40919,1/11/2020,PF-1916582,Consumer,R2197,P003339,5,150,0.2,45
7313,US-2012-AB1025582-40928,1/20/2020,AB-1025582,Self-Employed,R2140,P000156,4,28,0.2,8.4
8194,MX-2012-EJ1415582-40990,3/22/2020,EJ-1415582,Consumer,R2174,P000043,2,40,0.2,12
1996,US-2012-JW1607582-41011,4/12/2020,JW-1607582,Consumer,R2211,P006491,1,21,0.2,6.3
4433,MX-2012-EM1409582-41027,4/28/2020,EM-1409582,Corporate,R2158,P002821,20,60,0.2,18
551,MX-2012-PW1924082-41058,5/29/2020,PW-1924082,Consumer,R2215,P000858,3,120,0.2,36
4257,US-2012-LO1717082-41077,6/17/2020,LO-1717082,Corporate,R2139,P001849,17,646,0.2,193.8
259,MX-2012-SZ2003582-41080,6/20/2020,SZ-2003582,Self-Employed,R2140,P007172,2,22,0.2,6.6
3962,US-2012-JG1511582-41107,7/17/2020,JG-1511582,Consumer,R2140,P000116,3,114,0.2,34.2
9744,MX-2012-NS1850582-41135,8/14/2020,NS-1850582,Consumer,R2151,P000944,2,22,0.2,6.6
2506,MX-2012-TB2162582-41143,8/22/2020,TB-2162582,Consumer,R2213,P011713,3,48,0.2,14.4
2799,MX-2012-NG1835582-41144,8/23/2020,NG-1835582,Corporate,R2137,P000031,3,96,0.2,28.8
6153,MX-2012-DB1355582-41160,9/8/2020,DB-1355582,Corporate,R2156,P004415,10,60,0.2,18
4078,MX-2012-PW1903082-41174,9/22/2020,PW-1903082,Corporate,R2174,P002794,1,3,0.2,0.9
3672,MX-2012-EB1417082-41176,9/24/2020,EB-1417082,Consumer,R2151,P000912,7,63,0.2,18.9
4756,MX-2012-PG1882082-41188,10/6/2020,PG-1882082,Consumer,R2145,P000287,3,102,0.2,30.6
7136,MX-2012-SV2093582-41193,10/11/2020,SV-2093582,Consumer,R2151,P000331,5,50,0.2,15
1379,MX-2012-PG1882082-41208,10/26/2020,PG-1882082,Consumer,R2234,P000103,6,72,0.2,21.6
3055,MX-2012-TH2111582-41212,10/30/2020,TH-2111582,Corporate,R2208,P000058,12,468,0.2,140.4
3035,MX-2012-JG1580582-41213,10/31/2020,JG-1580582,Corporate,R2140,P006660,3,36,0.2,10.8
5694,US-2012-LD1700582-41237,11/24/2020,LD-1700582,Consumer,R2251,P002401,3,99,0.2,29.7
4820,MX-2012-AH1003082-41251,12/8/2020,AH-1003082,Corporate,R2215,P000338,16,160,0.2,48
1804,MX-2012-DK1298582-41256,12/13/2020,DK-1298582,Consumer,R2131,P002937,4,44,0.2,13.2
1870,US-2012-JE1616582-41258,12/15/2020,JE-1616582,Corporate,R2197,P003690,2,48,0.2,14.4
6858,US-2012-SC2026082-41261,12/18/2020,SC-2026082,Corporate,R2151,P001856,2,22,0.2,6.6
7142,MX-2012-MB1808582-41262,12/19/2020,MB-1808582,Consumer,R2207,P003531,3,297,0.2,89.1
5971,MX-2012-SC2077082-41265,12/22/2020,SC-2077082,Corporate,R2146,P001389,18,522,0.2,156.6
5569,MX-2013-PF1922582-41281,1/7/2021,PF-1922582,Consumer,R2176,P003990,9,207,0.2,62.1
4597,MX-2013-NM1852082-41283,1/9/2021,NM-1852082,Consumer,R2137,P003154,6,606,0.2,181.8
3685,MX-2013-IM1507082-41349,3/16/2021,IM-1507082,Consumer,R2160,P001566,9,90,0.2,27
5604,US-2013-SC2026082-41355,3/22/2021,SC-2026082,Corporate,R2157,P000027,2,20,0.2,6
8797,MX-2013-JM1565582-41373,4/9/2021,JM-1565582,Corporate,R2161,P000185,16,128,0.2,38.4
8654,MX-2013-GA1451582-41376,4/12/2021,GA-1451582,Consumer,R2135,P000730,2,144,0.2,43.2
7486,MX-2013-DA1345082-41401,5/7/2021,DA-1345082,Self-Employed,R2166,P008683,1,13,0.2,3.9
8614,US-2013-EH1394582-41405,5/11/2021,EH-1394582,Consumer,R2163,P000425,2,62,0.2,18.6
8246,MX-2013-EB1370582-41409,5/15/2021,EB-1370582,Corporate,R2150,P000212,16,80,0.2,24
7882,MX-2013-MB1730582-41410,5/16/2021,MB-1730582,Consumer,R2161,P008780,6,258,0.2,77.4
8906,MX-2013-GH1448582-41415,5/21/2021,GH-1448582,Corporate,R2221,P004686,9,369,0.2,110.7
3700,US-2013-SL2015582-41422,5/28/2021,SL-2015582,Self-Employed,R2134,P001642,3,27,0.2,8.1
4634,MX-2013-QJ1925582-41429,6/4/2021,QJ-1925582,Corporate,R2159,P002513,4,36,0.2,10.8
891,US-2013-FW1439582-41433,6/8/2021,FW-1439582,Corporate,R2139,P001353,14,378,0.2,113.4
7971,MX-2013-JJ1576082-41451,6/26/2021,JJ-1576082,Self-Employed,R2157,P000550,3,33,0.2,9.9
4491,MX-2013-AP1091582-41452,6/27/2021,AP-1091582,Consumer,R2158,P007545,2,20,0.2,6
641,MX-2013-SH1997582-41454,6/29/2021,SH-1997582,Corporate,R2135,P003913,10,30,0.2,9
9251,MX-2013-EA1403582-41464,7/9/2021,EA-1403582,Corporate,R2137,P002366,4,24,0.2,7.2
9252,MX-2013-EA1403582-41464,7/9/2021,EA-1403582,Corporate,R2137,P001266,20,200,0.2,60
2567,MX-2013-SA2083082-41465,7/10/2021,SA-2083082,Consumer,R2192,P004293,4,124,0.2,37.2
2260,MX-2013-BD1177082-41482,7/27/2021,BD-1177082,Consumer,R2149,P002579,3,144,0.2,43.2
4970,MX-2013-DB1306082-41513,8/27/2021,DB-1306082,Consumer,R2139,P001017,4,60,0.2,18
5410,US-2013-AH1012082-41516,8/30/2021,AH-1012082,Self-Employed,R2140,P000126,2,10,0.2,3
4739,MX-2013-JG1516082-41542,9/25/2021,JG-1516082,Consumer,R2158,P000533,5,65,0.2,19.5
8240,MX-2013-CA1205582-41566,10/19/2021,CA-1205582,Self-Employed,R2159,P002999,1,9,0.2,2.7
6289,MX-2013-BP1109582-41576,10/29/2021,BP-1109582,Corporate,R2226,P001443,8,72,0.2,21.6
1040,MX-2013-GH1441082-41581,11/3/2021,GH-1441082,Self-Employed,R2140,P018883,2,264,0.2,79.2
7862,MX-2013-TW2102582-41587,11/9/2021,TW-2102582,Self-Employed,R2196,P000071,4,56,0.2,16.8
2285,MX-2013-JM1526582-41594,11/16/2021,JM-1526582,Corporate,R2148,P001771,15,1590,0.2,477
165,MX-2013-AR1034582-41601,11/23/2021,AR-1034582,Corporate,R2136,P001106,5,20,0.2,6
4932,US-2013-JM1619582-41606,11/28/2021,JM-1619582,Consumer,R2163,P000844,3,33,0.2,9.9
5941,MX-2013-AH1012082-41623,12/15/2021,AH-1012082,Self-Employed,R2151,P002120,1,31,0.2,9.3
6381,MX-2013-JK1573082-41626,12/18/2021,JK-1573082,Consumer,R2146,P000521,3,78,0.2,23.4
3122,MX-2013-ON1871582-41627,12/19/2021,ON-1871582,Corporate,R2134,P000617,4,20,0.2,6
1473,MX-2013-RB1933082-41628,12/20/2021,RB-1933082,Consumer,R2157,P000545,2,38,0.2,11.4
8072,MX-2013-RS1976582-41630,12/22/2021,RS-1976582,Corporate,R2131,P001389,8,232,0.2,69.6
8234,MX-2013-LH1675082-41635,12/27/2021,LH-1675082,Consumer,R2138,P001089,2,38,0.2,11.4
90,MX-2013-SC2084582-41636,12/28/2021,SC-2084582,Consumer,R2131,P000061,3,54,0.2,16.2
7456,MX-2013-DJ1342082-41639,12/31/2021,DJ-1342082,Corporate,R2144,P000727,18,306,0.2,91.8
6847,MX-2014-RC1982582-41651,1/12/2022,RC-1982582,Consumer,R2215,P000759,7,70,0.2,21
286,MX-2014-DW1354082-41660,1/21/2022,DW-1354082,Consumer,R2178,P001475,3,111,0.2,33.3
6247,MX-2014-IL1510082-41674,2/4/2022,IL-1510082,Consumer,R2232,P001734,2,96,0.2,28.8
3666,MX-2014-DJ1351082-41679,2/9/2022,DJ-1351082,Corporate,R2171,P012425,20,200,0.2,60
8173,MX-2014-PR1888082-41709,3/11/2022,PR-1888082,Consumer,R2135,P001221,10,50,0.2,15
7923,MX-2014-DR1288082-41714,3/16/2022,DR-1288082,Corporate,R2237,P001720,13,260,0.2,78
5014,US-2014-MC1757582-41723,3/25/2022,MC-1757582,Consumer,R2144,P001861,6,624,0.2,187.2
239,MX-2014-AS1009082-41732,4/3/2022,AS-1009082,Consumer,R2193,P004381,5,680,0.2,204
9776,MX-2014-KN1645082-41770,5/11/2022,KN-1645082,Corporate,R2227,P000126,19,95,0.2,28.5
5305,MX-2014-CS1195082-41796,6/6/2022,CS-1195082,Consumer,R2176,P000276,3,54,0.2,16.2
7427,US-2014-RP1985582-41825,7/5/2022,RP-1985582,Corporate,R2138,P008232,2,14,0.2,4.2
4780,MX-2014-TP2113082-41831,7/11/2022,TP-2113082,Consumer,R2219,P000395,3,24,0.2,7.2
7669,MX-2014-JK1564082-41832,7/12/2022,JK-1564082,Self-Employed,R2231,P000774,3,57,0.2,17.1
5702,MX-2014-BW1111082-41851,7/31/2022,BW-1111082,Corporate,R2151,P004765,3,27,0.2,8.1
5157,MX-2014-JD1589582-41866,8/15/2022,JD-1589582,Corporate,R2138,P001301,14,616,0.2,184.8
2046,MX-2014-DV1304582-41866,8/15/2022,DV-1304582,Corporate,R2145,P005788,7,84,0.2,25.2
2045,MX-2014-DV1304582-41866,8/15/2022,DV-1304582,Corporate,R2145,P001151,17,102,0.2,30.6
1857,MX-2014-RW1954082-41867,8/16/2022,RW-1954082,Corporate,R2151,P000743,12,216,0.2,64.8
9586,MX-2014-TP2113082-41888,9/6/2022,TP-2113082,Consumer,R2141,P002721,2,48,0.2,14.4
8933,MX-2014-MC1742582-41902,9/20/2022,MC-1742582,Corporate,R2141,P014195,11,242,0.2,72.6
8208,MX-2014-TB2162582-41903,9/21/2022,TB-2162582,Consumer,R2162,P003735,1,42,0.2,12.6
5373,US-2014-CB1253582-41903,9/21/2022,CB-1253582,Corporate,R2145,P002112,12,36,0.2,10.8
2474,US-2014-CC1237082-41906,9/24/2022,CC-1237082,Consumer,R2191,P006729,2,8,0.2,2.4
6725,MX-2014-JK1537082-41907,9/25/2022,JK-1537082,Consumer,R2148,P003117,2,12,0.2,3.6
8981,MX-2014-AG1039082-41907,9/25/2022,AG-1039082,Consumer,R2140,P000302,5,60,0.2,18
1797,MX-2014-TD2099582-41914,10/2/2022,TD-2099582,Consumer,R2131,P008885,3,36,0.2,10.8
5543,US-2014-SG2060582-41921,10/9/2022,SG-2060582,Consumer,R2145,P001713,3,24,0.2,7.2
2207,MX-2014-SW2075582-41926,10/14/2022,SW-2075582,Corporate,R2156,P000540,1,19,0.2,5.7
6641,MX-2014-KL1664582-41935,10/23/2022,KL-1664582,Consumer,R2137,P009205,3,123,0.2,36.9
4699,MX-2014-ON1871582-41941,10/29/2022,ON-1871582,Corporate,R2140,P001746,7,84,0.2,25.2
132,US-2014-LP1708082-41957,11/14/2022,LP-1708082,Consumer,R2169,P004784,5,95,0.2,28.5
3150,MX-2014-BO1142582-41958,11/15/2022,BO-1142582,Consumer,R2196,P001143,5,200,0.2,60
4976,MX-2014-JL1550582-41961,11/18/2022,JL-1550582,Consumer,R2140,P001681,9,36,0.2,10.8
1918,MX-2014-JP1546082-41971,11/28/2022,JP-1546082,Corporate,R2166,P001374,19,304,0.2,91.2
9180,MX-2014-CS1186082-41976,12/3/2022,CS-1186082,Consumer,R2144,P002126,4,8,0.2,2.4
7295,MX-2014-EM1396082-41979,12/6/2022,EM-1396082,Consumer,R2151,P001758,1,47,0.2,14.1
7294,MX-2014-EM1396082-41979,12/6/2022,EM-1396082,Consumer,R2151,P000309,5,145,0.2,43.5
5861,US-2014-TB2125082-41987,12/14/2022,TB-2125082,Consumer,R2137,P011170,3,90,0.2,27
8154,MX-2014-TA2138582-41991,12/18/2022,TA-2138582,Self-Employed,R2180,P000032,4,152,0.2,45.6
3492,MX-2015-SW2075582-42013,1/9/2023,SW-2075582,Corporate,R2137,P001579,7,49,0.2,9.8
8805,MX-2015-GG1465082-42017,1/13/2023,GG-1465082,Corporate,R2140,P000634,6,288,0.2,57.6
8118,MX-2015-RB1943582-42041,2/6/2023,RB-1943582,Consumer,R2228,P000914,8,64,0.2,12.8
6963,MX-2015-TC2114582-42064,3/1/2023,TC-2114582,Corporate,R2210,P002860,15,510,0.2,102
8708,MX-2015-AJ1079582-42066,3/3/2023,AJ-1079582,Corporate,R2141,P011636,17,68,0.2,13.6
1699,US-2015-DH1307582-42068,3/5/2023,DH-1307582,Corporate,R2140,P014636,12,1296,0.2,259.2
5167,US-2015-PO1886582-42074,3/11/2023,PO-1886582,Consumer,R2140,P003017,3,18,0.2,3.6
5365,MX-2015-VF2171582-42074,3/11/2023,VF-2171582,Self-Employed,R2159,P002689,3,117,0.2,23.4
7737,MX-2015-LE1681082-42075,3/12/2023,LE-1681082,Consumer,R2159,P001718,3,51,0.2,10.2
5444,US-2015-EH1394582-42085,3/22/2023,EH-1394582,Consumer,R2210,P000880,2,366,0.2,73.2
5104,US-2015-SW2045582-42087,3/24/2023,SW-2045582,Consumer,R2151,P005433,1,35,0.2,7
7950,MX-2015-AR1082582-42088,3/25/2023,AR-1082582,Corporate,R2151,P000052,8,304,0.2,60.8
5003,MX-2015-DC1328582-42091,3/28/2023,DC-1328582,Consumer,R2199,P000791,2,28,0.2,5.6
566,MX-2015-EK1379582-42122,4/28/2023,EK-1379582,Self-Employed,R2150,P004772,4,132,0.2,26.4
8602,MX-2015-JK1537082-42141,5/17/2023,JK-1537082,Consumer,R2218,P000619,1,13,0.2,2.6
6239,US-2015-MZ1733582-42147,5/23/2023,MZ-1733582,Self-Employed,R2142,P000738,2,18,0.2,3.6
2674,MX-2015-DK1322582-42150,5/26/2023,DK-1322582,Corporate,R2145,P000286,4,48,0.2,9.6
7746,MX-2015-DW1348082-42157,6/2/2023,DW-1348082,Self-Employed,R2141,P002720,3,54,0.2,10.8
7410,MX-2015-EM1420082-42161,6/6/2023,EM-1420082,Self-Employed,R2184,P001857,4,32,0.2,6.4
8926,MX-2015-TG2164082-42173,6/18/2023,TG-2164082,Consumer,R2146,P000202,6,48,0.2,9.6
9030,MX-2015-DM1352582-42174,6/19/2023,DM-1352582,Corporate,R2141,P000467,19,190,0.2,38
1855,MX-2015-CS1240082-42175,6/20/2023,CS-1240082,Self-Employed,R2239,P003738,4,72,0.2,14.4
5713,MX-2015-NG1835582-42182,6/27/2023,NG-1835582,Corporate,R2166,P001440,18,90,0.2,18
2760,MX-2015-TS2116082-42189,7/4/2023,TS-2116082,Corporate,R2174,P002776,16,80,0.2,16
2707,MX-2015-SA2083082-42190,7/5/2023,SA-2083082,Consumer,R2233,P003899,3,144,0.2,28.8
2708,MX-2015-SA2083082-42190,7/5/2023,SA-2083082,Consumer,R2233,P001041,5,35,0.2,7
3588,MX-2015-MC1760582-42215,7/30/2023,MC-1760582,Corporate,R2140,P001941,7,210,0.2,42
4500,US-2015-DK1283582-42223,8/7/2023,DK-1283582,Corporate,R2135,P011287,11,66,0.2,13.2
372,MX-2015-TP2156582-42236,8/20/2023,TP-2156582,Corporate,R2215,P000830,1,9,0.2,1.8
9854,US-2015-CS1249082-42238,8/22/2023,CS-1249082,Corporate,R2148,P015083,4,196,0.2,39.2
9852,US-2015-CS1249082-42238,8/22/2023,CS-1249082,Corporate,R2148,P001597,2,68,0.2,13.6
1130,MX-2015-JG1516082-42256,9/9/2023,JG-1516082,Consumer,R2150,P001389,2,58,0.2,11.6
9305,MX-2015-MB1730582-42264,9/17/2023,MB-1730582,Consumer,R2140,P004550,2,20,0.2,4
452,MX-2015-GZ1454582-42264,9/17/2023,GZ-1454582,Corporate,R2140,P000671,19,361,0.2,72.2
921,MX-2015-EL1373582-42264,9/17/2023,EL-1373582,Self-Employed,R2183,P002937,4,44,0.2,8.8
4759,MX-2015-BS1166582-42270,9/23/2023,BS-1166582,Consumer,R2137,P001854,4,36,0.2,7.2
7818,MX-2015-MH1729082-42272,9/25/2023,MH-1729082,Self-Employed,R2164,P000770,3,48,0.2,9.6
7489,US-2015-SM2095082-42274,9/27/2023,SM-2095082,Corporate,R2179,P004771,9,72,0.2,14.4
3137,MX-2015-RB1933082-42294,10/17/2023,RB-1933082,Consumer,R2230,P002194,3,102,0.2,20.4
7917,MX-2015-MC1759082-42299,10/22/2023,MC-1759082,Corporate,R2185,P002805,19,285,0.2,57
681,MX-2015-BD1172582-42301,10/24/2023,BD-1172582,Consumer,R2226,P001065,3,105,0.2,21
6763,MX-2015-DB1321082-42315,11/7/2023,DB-1321082,Consumer,R2140,P005116,6,300,0.2,60
7655,MX-2015-AF1088582-42316,11/8/2023,AF-1088582,Consumer,R2140,P005181,6,84,0.2,16.8
1183,MX-2015-MY1829582-42321,11/13/2023,MY-1829582,Corporate,R2165,P001722,3,60,0.2,12
1181,MX-2015-MY1829582-42321,11/13/2023,MY-1829582,Corporate,R2165,P001118,11,22,0.2,4.4
1295,MX-2015-JP1613582-42326,11/18/2023,JP-1613582,Self-Employed,R2163,P003064,1,4,0.2,0.8
4528,US-2015-FH1436582-42327,11/19/2023,FH-1436582,Corporate,R2215,P003132,13,221,0.2,44.2
